"participantID","videoID","order","condition","comprehensionCheckQ1Correct","comprehensionCheckQ2Correct","accuracy","IRI_EC","IRI_PT","IRI_PD","LT_Empathy","SPS","SIAS","gender","age"
"b6335f9b","178_6",8,"videoOnly",NA,NA,-0.3449480365529,28,26,2,12,8,15,"M",26
"7d66737a","174_2",8,"videoOnly",NA,NA,-0.131178727098604,28,26,19,12,50,74,"F",24
"cbfce7ed","174_3",8,"videoOnly",NA,NA,0.336386815370923,18,20,9,9,28,55,"F",33
"89acd875","129_5",8,"videoOnly",NA,NA,-0.855278565669836,20,20,16,12,44,51,"M",47
"9ba31e4c","128_2",8,"videoOnly",NA,NA,0.096586826525126,27,27,4,10,40,65,"F",27
"594b6d7f","151_2",8,"videoOnly",NA,NA,0.717440353112812,27,27,7,11,5,12,"M",35
"b7226578","129_2",8,"videoOnly",NA,NA,-0.0397745572026226,27,25,6,12,49,31,"F",29
"0f85e59e","121_5",8,"videoOnly",NA,NA,-0.476085256917471,13,6,24,10,50,55,"F",58
"16017909","173_4",8,"videoOnly",NA,NA,-0.447608460104217,12,13,13,14,14,39,"F",42
"e0cb3965","121_5",8,"videoOnly",NA,NA,-0.429686096692851,28,21,5,12,30,42,"M",40
"358c6100","151_2",8,"videoOnly",NA,NA,0.545807708459711,22,19,10,12,17,25,"F",37
"443e51bc","116_5",8,"videoOnly",NA,NA,-0.306150928628308,24,25,16,12,42,51,"M",28
"8d252810","181_4",8,"videoOnly",NA,NA,0.380976552329499,6,0,0,8,0,6,"F",40
"852214da","135_3",8,"videoOnly",NA,NA,0.631631952234025,22,6,19,12,23,34,"F",29
"d5f55185","121_5",8,"videoOnly",NA,NA,-0.827605686379995,19,20,7,12,7,16,"F",37
"22a4517b","128_2",8,"videoOnly",NA,NA,0.56755720363374,21,16,23,14,52,65,"F",25
"661c2c3d","147_2",8,"videoOnly",NA,NA,0.576384475171413,9,12,3,12,22,41,"M",67
"1df54295","129_2",8,"videoOnly",NA,NA,0.269557631081286,24,20,13,12,9,30,"F",45
"fc1193f1","116_5",8,"videoOnly",NA,NA,0.099965009392969,20,22,5,13,4,7,"M",26
"5cb6d34e","174_2",8,"videoOnly",NA,NA,0.0514451209114589,9,12,25,9,61,64,"M",40
"a930edea","121_5",8,"videoOnly",NA,NA,-0.539712805118153,22,26,12,10,22,31,"M",30
"908a8fcb","151_2",8,"videoOnly",NA,NA,0.880834130399777,28,28,6,12,52,60,"F",25
"02aeb27d","171_1",8,"videoOnly",NA,NA,0.361436684806949,15,18,12,12,31,27,"M",27
"ca966692","151_2",8,"videoOnly",NA,NA,0.456782408451314,27,22,9,12,40,46,"M",33
"43089a32","170_2",8,"videoOnly",NA,NA,0.590786040802232,17,21,17,12,13,36,"F",35
"37946b93","129_5",8,"videoOnly",NA,NA,0.254274985577161,28,28,2,13,5,5,"F",25
"ac2c59a2","174_2",8,"videoOnly",NA,NA,0.337363621806584,25,20,11,12,31,38,"F",27
"e6765d83","120_1",8,"videoOnly",NA,NA,0.4661868049392,24,28,2,7,6,9,"F",39
"b443900b","181_2",8,"videoOnly",NA,NA,0.615299924459859,18,27,14,12,60,49,NA,28
"1c09cd45","116_5",8,"videoOnly",NA,NA,0.521430844262574,13,15,13,12,4,13,"M",24
"7968d3d9","167_2",8,"videoOnly",NA,NA,0.212459194434698,21,18,12,14,23,42,"F",48
"5e7e61e5","137_6",8,"videoOnly",NA,NA,-0.585129972883926,18,9,18,11,30,55,"M",26
"c0d1731d","173_6",8,"videoOnly",NA,NA,-0.746909532839104,28,17,0,12,48,48,"F",37
"b4e6a03c","170_2",8,"videoOnly",NA,NA,0.720377492633118,7,11,24,10,58,71,"M",22
"35f7c187","135_3",8,"videoOnly",NA,NA,-0.613503775837361,25,23,15,14,53,59,"F",25
"adc21a46","171_1",8,"videoOnly",NA,NA,0.256732935054404,24,20,12,13,24,24,"F",54
"6c56c1b8","178_6",8,"videoOnly",NA,NA,-0.122567815198094,22,21,15,9,12,12,"F",43
"d208defe","167_2",8,"videoOnly",NA,NA,0.389756878842749,24,21,9,12,41,49,"M",30
"12b6c6f2","153_3",8,"videoOnly",NA,NA,-0.10621237635659,26,20,7,12,7,12,"M",50
"32349691","181_2",8,"videoOnly",NA,NA,0.472409615112242,21,21,11,11,4,23,"F",41
"043d498b","116_5",8,"videoOnly",NA,NA,0.458695646162551,9,16,5,12,26,40,"F",58
"299700c6","173_6",8,"videoOnly",NA,NA,-0.52137448705226,24,18,5,12,29,24,"F",32
"afebd33a","151_2",8,"videoOnly",NA,NA,0.857221541922854,28,16,11,12,43,17,"F",58
"a1e56f7e","147_5",8,"videoOnly",NA,NA,0.178869184773581,19,7,5,12,18,15,"M",24
"aba7f35d","116_5",8,"videoOnly",NA,NA,0.00318730057588389,24,28,2,12,0,8,"F",38
"6aa72f7f","137_6",8,"videoOnly",NA,NA,0.520763676625436,28,25,8,12,75,71,"F",27
"6679d22d","153_3",8,"videoOnly",NA,NA,0.705314067906488,26,21,18,12,77,73,"M",38
"bd0260dc","174_3",8,"videoOnly",NA,NA,0.173528844648067,21,23,9,8,6,9,"F",31
"6793b5b1","171_1",8,"videoOnly",NA,NA,-0.0508472840571325,19,26,9,9,13,17,"F",26
"71851090","147_5",8,"videoOnly",NA,NA,0.00417552161602687,16,17,10,14,9,40,"M",36
"4aea9ff7","173_4",8,"videoOnly",NA,NA,-0.374052613565576,21,23,3,12,14,23,"F",31
"9be2441e","170_2",8,"videoOnly",NA,NA,0.780100422537386,23,28,20,12,17,16,"F",38
"ca483851","147_5",8,"videoOnly",NA,NA,-0.18745472371682,28,22,0,12,0,4,"F",39
"ef00961a","128_2",8,"videoOnly",NA,NA,0.498858586106187,18,19,15,12,39,36,"F",27
"7f39ee6e","116_5",8,"videoOnly",NA,NA,0.113247564712614,28,17,13,12,29,35,"F",55
"fe0d5db7","116_5",8,"videoOnly",NA,NA,0.248086040026068,26,19,5,14,16,27,"F",31
"9b5022ac","116_5",8,"videoOnly",NA,NA,-0.179728896432435,23,21,10,12,4,9,"F",61
"72e4e86d","147_5",8,"videoOnly",NA,NA,-0.242766596916724,27,27,18,11,48,45,"F",38
"ea7379c2","153_3",8,"videoOnly",NA,NA,0.583209454115014,24,20,9,12,64,56,"M",44
"ad4fe4c7","129_2",8,"videoOnly",NA,NA,-0.119772363917757,14,7,17,12,19,36,"M",51
"f84f2ad2","153_3",8,"videoOnly",NA,NA,0.885783151469817,28,13,4,12,47,20,"F",29
"862001fc","120_1",8,"videoOnly",NA,NA,0.159570523703514,18,14,10,13,7,10,"F",32
"a1d29bbd","135_3",8,"videoOnly",NA,NA,-0.692388342582033,24,27,12,9,53,64,"M",29
"a4d1942d","129_2",8,"videoOnly",NA,NA,-0.460319779750258,18,24,0,12,0,8,"M",48
"2bdae298","174_3",8,"videoOnly",NA,NA,0.423928489899984,28,25,7,10,20,17,"F",54
"df7416f9","161_3",8,"videoOnly",NA,NA,0.0430287962346592,23,20,19,12,17,21,"M",24
"63d12839","116_5",8,"videoOnly",NA,NA,0.109646273889249,24,21,6,14,17,14,"M",36
"fedf6d9e","147_5",8,"videoOnly",NA,NA,-0.11070268895025,28,24,23,13,30,49,"F",50
"e8d0c8db","171_1",8,"videoOnly",NA,NA,0.394525424526698,27,12,8,12,58,54,"F",39
"362e0088","124_3",8,"videoOnly",NA,NA,0.378130285576192,24,26,6,12,58,73,"F",39
"5a7fcb50","173_4",8,"videoOnly",NA,NA,-0.448061781882163,19,20,3,12,12,17,"M",23
"53b74c8e","181_4",8,"videoOnly",NA,NA,-0.00781107451904588,28,15,15,15,59,62,"F",28
"111e29ff","135_3",8,"videoOnly",NA,NA,-0.68482118576262,20,19,11,11,8,29,"F",26
"cfa3ae59","173_4",8,"videoOnly",NA,NA,-0.376738369227463,25,28,0,12,0,7,"F",41
"1caadf3c","181_2",8,"videoOnly",NA,NA,0.594633767761666,18,19,15,12,20,32,NA,58
"ce426d19","173_6",8,"videoOnly",NA,NA,-0.0366830810048282,24,24,5,12,2,8,"F",31
"917c1ecc","173_6",8,"videoOnly",NA,NA,0.813099276615575,20,19,14,13,28,28,"M",44
"08796e69","167_2",8,"videoOnly",NA,NA,-0.391145479927655,28,28,20,8,50,47,"F",32
"acab6556","153_3",8,"videoOnly",NA,NA,0.817674986442869,21,10,10,12,22,20,"M",35
"67371182","153_3",8,"videoOnly",NA,NA,0.645759734258941,22,18,7,9,14,14,"M",57
"09661926","167_2",8,"videoOnly",NA,NA,0.598702122249285,19,26,9,12,57,55,"M",35
"9fd3c89c","181_2",8,"videoOnly",NA,NA,0.930437770355768,14,13,1,9,0,7,"F",30
"79ea0a5c","153_3",8,"videoOnly",NA,NA,0.421599984609924,24,8,27,12,10,15,"F",42
"4ad05724","121_5",8,"videoOnly",NA,NA,-0.649797983417344,18,16,15,14,3,32,"F",44
"8536b46b","129_5",8,"videoOnly",NA,NA,-0.600684375449216,14,20,10,8,22,51,"M",21
"7d89d2be","174_3",8,"videoOnly",NA,NA,0.79840548784722,23,9,18,11,24,26,"F",37
"6a06a958","116_5",8,"videoOnly",NA,NA,0.102095449065274,28,19,21,11,35,44,"F",57
"9b487acd","181_4",8,"videoOnly",NA,NA,0.301921407376797,23,23,10,12,13,11,"F",30
"d97ade0e","124_3",8,"videoOnly",NA,NA,0.582885419972635,13,13,11,13,12,14,"F",47
"2967dd9f","171_1",8,"videoOnly",NA,NA,0.294915142664725,21,22,15,11,22,19,"M",31
"c21d8d55","173_6",8,"videoOnly",NA,NA,-0.439645648402941,24,19,5,12,29,18,"F",47
"f0715e54","171_1",8,"videoOnly",NA,NA,-0.350933379485093,23,20,9,10,12,18,"F",35
"c704493a","124_3",8,"videoOnly",NA,NA,0.565756314402916,27,24,9,12,4,24,"F",71
"49cebeff","116_5",8,"videoOnly",NA,NA,0.37131966736996,20,21,3,12,3,7,"F",37
"eb51137c","129_2",8,"videoOnly",NA,NA,-0.138706827393167,25,23,1,13,12,19,"M",27
"65a80f85","116_5",8,"videoOnly",NA,NA,-0.0798196332149603,24,18,0,12,2,6,"M",59
"6d6054bb","161_3",8,"videoOnly",NA,NA,0.572713970923342,25,27,0,12,40,39,"F",38
"d57f5b6d","173_6",8,"videoOnly",NA,NA,0.468155769317179,26,20,4,12,5,9,"F",63
"8d9b59f9","181_4",8,"videoOnly",NA,NA,0.15315815435434,18,14,22,13,43,60,"F",67
"b7361412","147_2",8,"videoOnly",NA,NA,0.513747670788003,20,25,3,13,35,53,"F",29
"25f61d7c","116_5",8,"videoOnly",NA,NA,-0.120018267147283,22,17,12,12,52,45,"F",41
"df470d8f","173_4",8,"videoOnly",NA,NA,-0.73122953328277,21,14,5,13,8,11,"F",34
"cb35e041","181_2",8,"videoOnly",NA,NA,0.768731438199239,21,21,7,12,21,18,"M",35
"9f259311","181_2",8,"videoOnly",NA,NA,0.716075311043042,24,23,1,12,2,5,"M",58
"e53069f7","167_2",8,"videoOnly",NA,NA,0.155498644896725,17,21,14,10,15,31,"M",63
"69a3ebe6","181_2",8,"videoOnly",NA,NA,0.788097735134311,21,22,8,16,0,5,"M",23
"d17d0094","181_4",8,"videoOnly",NA,NA,0.521486320665251,19,19,9,13,50,59,"F",23
"0a11f7be","151_2",8,"videoOnly",NA,NA,0.0903087967792581,20,18,9,15,11,15,"F",51
"d84d5853","147_5",8,"videoOnly",NA,NA,-0.174001689936896,25,28,6,12,0,4,NA,45
"96d39f35","173_4",8,"videoOnly",NA,NA,-0.851702301551018,5,16,8,12,9,30,"M",26
"a3cbb732","129_2",8,"videoOnly",NA,NA,-0.0260142356624392,25,18,0,12,7,15,"F",55
"de98cb8f","161_3",8,"videoOnly",NA,NA,0.698776829886582,28,23,3,12,24,35,"F",25
"7e32dc2e","121_5",8,"videoOnly",NA,NA,-0.820059359838281,21,18,11,13,37,50,"F",46
"d36fe703","120_1",8,"videoOnly",NA,NA,0.166613150905972,14,6,12,6,28,33,"M",37
"22f2fc0c","151_2",8,"videoOnly",NA,NA,0.880630323252842,21,23,15,12,56,61,"M",27
"4beb0626","137_6",8,"videoOnly",NA,NA,0.191636059131899,21,18,12,9,18,28,"F",23
"e00f9067","178_6",8,"videoOnly",NA,NA,0.404907114034316,13,13,17,12,40,32,"M",26
"40d47bce","121_5",8,"videoOnly",NA,NA,0.12444651564618,25,21,19,10,23,43,"F",35
"b2990de8","174_2",8,"videoOnly",NA,NA,0.136454941081433,18,17,8,12,5,6,"M",39
"95e8f522","137_6",8,"videoOnly",NA,NA,0.326261831337562,17,25,4,10,18,14,"F",42
"b29100e5","174_3",8,"videoOnly",NA,NA,0.459131069581634,12,17,6,2,1,12,"F",25
"b3e025ad","178_6",8,"videoOnly",NA,NA,0.270722720915509,25,26,0,11,0,10,"F",26
"8024894d","161_3",8,"videoOnly",NA,NA,0.674609997108132,25,19,10,12,49,25,"M",25
"c5c5421b","173_4",8,"videoOnly",NA,NA,-0.814631856520341,24,20,3,12,10,13,"M",53
"19d1456b","153_3",8,"videoOnly",NA,NA,0.471991847429057,26,22,4,12,9,22,"F",41
"f75a8821","116_5",8,"videoOnly",NA,NA,0.690871264349368,25,26,6,11,17,19,"M",26
"2b25e8a8","137_6",8,"videoOnly",NA,NA,0.500523193504654,28,28,8,12,0,4,"F",46
"8493608a","178_6",8,"videoOnly",NA,NA,0.0681942928062459,28,28,12,12,12,7,"F",45
"08302a89","129_5",8,"videoOnly",NA,NA,-0.862764463647156,28,28,2,12,12,7,"M",34
"72efe0fb","173_6",8,"videoOnly",NA,NA,0.706078325033436,22,22,0,12,1,5,"M",36
"d8d9333f","173_6",8,"videoOnly",NA,NA,0.631362067497079,21,25,11,9,21,42,"F",28
"2116a832","116_5",8,"videoOnly",NA,NA,-0.192034469736787,28,23,6,12,8,12,"M",64
"7536a743","174_3",8,"videoOnly",NA,NA,0.815794332467821,22,18,9,12,37,41,"F",30
"05503c64","181_4",8,"videoOnly",NA,NA,0.216821740404697,8,17,0,9,9,6,"M",51
"66c0a55f","171_1",8,"videoOnly",NA,NA,-0.108617358460425,26,22,5,10,18,35,"M",23
"42499473","124_3",8,"videoOnly",NA,NA,0.598381527659424,24,28,12,10,3,5,"F",20
"6541d640","137_6",8,"videoOnly",NA,NA,0.32504000236411,27,24,5,17,18,54,"F",59
"e5e45555","174_3",8,"videoOnly",NA,NA,0.203281744678105,28,14,1,12,1,10,"F",69
"90d6728c","151_2",8,"videoOnly",NA,NA,0.646007726035838,1,15,6,12,3,25,"M",35
"aa298f02","174_2",8,"videoOnly",NA,NA,0.546604358187074,20,17,9,9,9,38,"F",28
"0f06079b","173_6",8,"videoOnly",NA,NA,0.693815271811619,20,17,18,12,34,44,"M",38
"93b4d2ed","174_3",8,"videoOnly",NA,NA,0.0623667410345312,28,28,7,12,21,23,"M",36
"c2ec83b6","173_4",8,"videoOnly",NA,NA,-0.726387869267842,22,17,14,13,31,47,"F",55
"28d6193e","128_2",8,"videoOnly",NA,NA,0.278463876323392,23,27,1,14,0,4,"M",26
"0f443fd4","147_2",8,"videoOnly",NA,NA,0.0383697849246547,27,20,21,12,37,20,"F",36
"0d6a6af4","121_5",8,"videoOnly",NA,NA,-0.615199597413742,20,20,8,12,45,42,"F",33
"d1e734ed","120_1",8,"videoOnly",NA,NA,0.0806045854118557,28,23,17,13,4,4,"F",44
"f66aa4f2","171_1",8,"videoOnly",NA,NA,-0.0562372508058615,26,27,14,12,35,55,"F",72
"c83d5a40","120_1",8,"videoOnly",NA,NA,0.212781996600425,20,19,4,12,47,59,"M",42
"66af7e27","116_5",8,"videoOnly",NA,NA,0.228344574428302,22,19,8,12,15,20,"M",44
"7dedce6d","174_3",8,"videoOnly",NA,NA,0.836814090705968,21,18,12,12,33,43,"F",41
"ca117a85","174_3",8,"videoOnly",NA,NA,0.499359159182709,25,23,17,11,39,40,"M",23
"73ad64f2","173_6",8,"videoOnly",NA,NA,0.742362232507927,26,21,23,12,20,44,"F",43
"6f37f30d","153_3",8,"videoOnly",NA,NA,0.216322200344774,25,23,4,12,4,10,"F",41
"19c7de06","153_3",8,"videoOnly",NA,NA,-0.175772495268375,20,16,8,12,36,39,"F",45
"243ee77b","170_2",8,"videoOnly",NA,NA,0.103666370079854,25,22,11,13,3,17,"F",26
"568a1baf","137_6",8,"videoOnly",NA,NA,-0.349882515764307,23,21,3,12,10,11,"F",35
"93fb2e67","147_5",8,"videoOnly",NA,NA,0.0267719181264446,27,24,17,10,53,26,"M",31
"393e2002","147_5",8,"videoOnly",NA,NA,-0.141958688554032,26,24,0,12,0,4,"F",31
"1a9f2091","135_3",8,"videoOnly",NA,NA,0.0378633327564751,18,11,8,10,8,37,"M",43
"bf2542f4","181_4",8,"videoOnly",NA,NA,0.146994159850378,27,18,13,12,44,44,"F",27
"5725e5ef","174_3",8,"videoOnly",NA,NA,0.478809392774471,20,21,8,12,20,17,"M",34
"a6c8e748","174_2",8,"videoOnly",NA,NA,0.206731621746691,28,28,4,12,4,4,"F",53
"84bb608e","181_2",8,"videoOnly",NA,NA,0.211093375199641,24,24,18,12,42,65,"F",27
"8cd581f0","147_5",8,"videoOnly",NA,NA,0.0384485879024021,28,22,14,12,29,40,"F",59
"e8690a63","174_3",8,"videoOnly",NA,NA,-0.0165448760052896,20,28,28,8,72,50,"F",31
"a2a60b08","128_2",8,"videoOnly",NA,NA,0.2639415644821,19,15,19,12,8,36,"M",67
"69677df3","167_2",8,"videoOnly",NA,NA,-0.362917435501241,8,7,11,13,31,50,"M",32
"0be6f6ad","153_3",8,"videoOnly",NA,NA,0.858828715334314,27,27,9,12,28,34,"F",29
"8bd904ea","120_1",8,"videoOnly",NA,NA,0.0984984656993629,28,27,4,12,5,4,"F",49
"4ddacf07","116_5",8,"videoOnly",NA,NA,0.623564453549551,15,12,2,11,4,5,"M",32
"21da5a7f","147_2",8,"videoOnly",NA,NA,0.346867081675133,28,20,10,16,23,45,"M",45
"24c11a53","116_5",8,"videoOnly",NA,NA,0.755765767647203,16,28,8,12,13,29,"M",51
"7bbe3dac","181_2",8,"videoOnly",NA,NA,0.851751212332921,23,23,13,9,46,48,"M",33
"3ebd7027","178_6",8,"videoOnly",NA,NA,-0.490870711898752,17,20,7,11,30,43,"M",32
"13ec5e6f","174_2",8,"videoOnly",NA,NA,0.258338611899022,21,22,7,12,19,35,"M",34
"43fe99d7","173_6",8,"videoOnly",NA,NA,-0.346196505771704,20,14,5,11,18,26,"M",3
"36a9890b","153_3",8,"videoOnly",NA,NA,0.3849815522051,15,13,24,11,40,47,"M",36
"d9fb9761","170_2",8,"videoOnly",NA,NA,0.29644302724044,21,14,8,13,64,66,"F",37
"09ebc568","153_3",8,"videoOnly",NA,NA,0.199244076440563,7,4,3,9,52,68,"M",25
"dbff13c1","121_5",8,"videoOnly",NA,NA,0.0154848130074542,25,27,9,13,12,20,"F",25
"cd1fc2f5","135_3",8,"videoOnly",NA,NA,-0.631226380317089,17,10,14,13,40,37,"M",23
"277b108b","129_5",8,"videoOnly",NA,NA,-0.823910913788744,23,18,3,12,7,13,"M",42
"70c5f106","135_3",8,"videoOnly",NA,NA,-0.481811610390889,26,28,7,17,32,40,"M",29
"889b1c97","147_2",8,"videoOnly",NA,NA,0.421720432973244,27,25,6,12,1,4,"F",29
"e92979cc","161_3",8,"videoOnly",NA,NA,0.412728331309533,26,19,6,11,10,30,"F",20
"3ed9cc50","173_4",8,"videoOnly",NA,NA,-0.787200968314448,25,24,14,12,33,46,"M",37
"610af9cb","153_3",8,"videoOnly",NA,NA,0.709642615539381,28,25,6,11,15,34,"F",37
"51f6749b","135_3",8,"videoOnly",NA,NA,-0.713996653838892,14,14,11,12,41,58,"F",53
"b6941e03","174_3",8,"videoOnly",NA,NA,0.0650050398540939,19,21,0,12,4,3,"M",49
"3bad909a","147_2",8,"videoOnly",NA,NA,0.241980914881451,12,13,16,13,48,53,"M",30
"866f956f","173_6",8,"videoOnly",NA,NA,-0.14011865625458,15,10,6,12,17,23,"M",61
"a8a36cac","173_6",8,"videoOnly",NA,NA,0.728753787885562,5,21,0,13,29,39,"M",37
"b4ed151e","137_6",8,"videoOnly",NA,NA,-0.249655692338758,26,20,10,13,48,30,"M",33
"6c56b66c","181_2",8,"videoOnly",NA,NA,0.596640655540285,26,25,0,9,0,6,"M",45
"5f215821","167_2",8,"videoOnly",NA,NA,-0.20862122640438,24,21,12,11,52,59,"F",41
"d60f649c","135_3",8,"videoOnly",NA,NA,-0.517081685005964,21,23,12,17,34,24,"M",29
"00d76c86","116_5",8,"videoOnly",NA,NA,0.152077049172177,27,25,13,12,34,57,"F",29
"d7093703","135_3",8,"videoOnly",NA,NA,-0.308345274753925,20,21,9,12,2,11,"F",43
"6ffa96d8","129_5",8,"videoOnly",NA,NA,0.135862822396318,28,27,22,11,27,17,"F",59
"1e6a8842","128_2",8,"videoOnly",NA,NA,0.499222598007619,21,21,8,12,0,8,"F",50
"453e0326","173_6",8,"videoOnly",NA,NA,0.282169099070585,24,24,18,12,34,20,"F",28
"25229983","171_1",8,"videoOnly",NA,NA,0.312073586306783,17,19,7,15,24,46,"M",30
"81f9af65","147_5",8,"videoOnly",NA,NA,0.133435170985619,17,19,3,12,6,4,"F",47
"e16e98bb","181_4",8,"videoOnly",NA,NA,-0.269152366338771,23,19,12,12,27,27,"F",33
"879e8bdd","151_2",8,"videoOnly",NA,NA,0.919074045809157,27,28,20,12,43,20,"F",33
"11cd5528","167_2",8,"videoOnly",NA,NA,-0.0710938412867271,24,18,3,12,22,36,"F",52
"d90fae2e","167_2",8,"videoOnly",NA,NA,0.80427963856546,18,18,23,11,68,69,"F",25
"042b5df1","181_2",8,"videoOnly",NA,NA,0.722409867212683,28,16,5,12,54,43,"F",25
"53a690b5","151_2",8,"videoOnly",NA,NA,0.771527266978839,28,24,4,12,24,39,"M",32
"fac68838","170_2",8,"videoOnly",NA,NA,0.511748500638664,22,16,8,10,24,52,"M",38
"c3a11fc3","129_2",8,"videoOnly",NA,NA,0.185248890317803,23,23,4,12,0,5,"M",24
"acbe3232","147_2",8,"videoOnly",NA,NA,0.20673202170462,20,15,6,11,10,28,"F",33
"5cc2c70d","181_4",8,"videoOnly",NA,NA,0.356089969838904,23,22,6,11,24,22,"M",28
"0c35a2b2","135_3",8,"videoOnly",NA,NA,0.0334509148316478,27,28,4,12,3,9,"F",31
"e8bd8493","128_2",8,"videoOnly",NA,NA,0.42819484899166,28,25,9,17,7,36,"F",68
"65842ff8","116_5",8,"videoOnly",NA,NA,0.159471922747116,9,15,4,12,6,16,"M",32
"227ac3ad","174_2",8,"videoOnly",NA,NA,0.298835626332242,27,18,22,12,2,11,"F",32
"30c8d7d1","135_3",8,"videoOnly",NA,NA,-0.101294689104558,21,21,9,12,0,7,"M",60
"cd09cd99","116_5",8,"videoOnly",NA,NA,0.450267337581029,23,20,0,12,3,3,"M",48
"05344e8f","173_4",8,"videoOnly",NA,NA,-0.879845639463913,8,14,1,14,20,13,"M",31
"0153ee62","151_2",8,"videoOnly",NA,NA,0.529754346101055,27,20,14,13,52,70,"F",29
"cfac501b","120_1",8,"videoOnly",NA,NA,-0.033008326468314,24,23,20,12,5,11,"F",45
"054213d4","121_5",8,"videoOnly",NA,NA,-0.539781163606712,27,28,6,12,35,41,"M",40
"49232f22","153_3",8,"videoOnly",NA,NA,0.864778557582759,28,22,0,12,22,17,"F",50
"af810319","147_5",8,"videoOnly",NA,NA,-0.00111668947936703,28,28,9,12,4,6,"F",45
"9a5f2ecd","137_6",8,"videoOnly",NA,NA,-0.076320364091362,20,26,7,12,7,10,"M",24
"1a89b5c0","171_1",8,"videoOnly",NA,NA,0.3996190808218,24,24,10,12,21,21,"F",27
"11339361","171_1",8,"videoOnly",NA,NA,-0.497993164606899,19,19,18,11,4,6,"M",55
"d1144cb1","151_2",8,"videoOnly",NA,NA,0.850302170378964,8,21,2,13,21,37,"M",19
"07b930fe","128_2",8,"videoOnly",NA,NA,0.880494975324344,23,9,18,12,31,33,"F",43
"d1ea4a3c","181_2",8,"videoOnly",NA,NA,0.56849921504608,19,15,11,15,5,25,"M",28
"5a426f16","128_2",8,"videoOnly",NA,NA,-0.230951538659526,22,24,5,10,41,42,"M",24
"59ed5f29","151_2",8,"videoOnly",NA,NA,0.890952478242101,20,13,2,12,11,35,"M",47
"91f410c2","121_5",8,"videoOnly",NA,NA,-0.776214559494633,28,27,16,15,52,41,"M",41
"d7976bb7","120_1",8,"videoOnly",NA,NA,-0.0501415319494643,25,28,1,12,1,7,"M",26
"adb0cbd4","173_6",8,"videoOnly",NA,NA,-0.138898013503567,23,24,3,11,8,12,"F",33
"07c176cc","174_2",8,"videoOnly",NA,NA,0.144004874139481,28,28,7,12,15,17,"F",48
"5300d05f","181_2",8,"videoOnly",NA,NA,0.145201489883569,28,28,0,12,4,4,"M",27
"34516c42","153_3",8,"videoOnly",NA,NA,0.895968391698488,28,19,19,13,46,51,"F",36
"56fc6afb","174_2",8,"videoOnly",NA,NA,0.436899131473775,26,21,7,13,0,10,"F",49
"afea7a60","137_6",8,"videoOnly",NA,NA,0.623322508931486,28,22,10,12,0,6,"F",63
"ca173728","116_5",8,"videoOnly",NA,NA,-0.417294594885532,25,18,0,14,17,22,"F",55
"535e9fea","151_2",8,"videoOnly",NA,NA,0.749394337030546,23,28,13,12,30,59,"F",39
"dd25cb2b","121_5",8,"videoOnly",NA,NA,-0.166970298084216,26,22,18,12,40,48,"F",29
"42d65674","147_5",8,"videoOnly",NA,NA,0.131150975739701,12,15,3,13,18,31,"M",32
"f0142fb5","129_2",8,"videoOnly",NA,NA,0.54920899537918,26,20,16,13,36,46,"M",38
"1d67ee57","171_1",8,"videoOnly",NA,NA,0.264092732319536,21,24,18,12,27,44,"F",47
"f13e6f48","174_3",8,"videoOnly",NA,NA,-0.162855410067802,20,28,9,13,28,17,"F",46
"f77c9b3a","170_2",8,"videoOnly",NA,NA,-0.186010033834804,3,11,4,15,8,18,"M",34
"a405b300","151_2",8,"videoOnly",NA,NA,0.900513506642713,26,6,9,11,31,39,"F",49
"86fe6dd1","170_2",8,"videoOnly",NA,NA,0.438413324027111,27,28,1,12,1,4,"M",44
"623b52ff","170_2",8,"videoOnly",NA,NA,0.682513491356388,23,24,21,12,23,22,"F",23
"2401b1a9","174_2",8,"videoOnly",NA,NA,0.0958630430766281,28,28,0,11,10,9,"F",62
"8e8caef0","171_1",8,"videoOnly",NA,NA,-0.254329277380372,19,14,17,12,11,38,"M",50
"9c77bf6e","161_3",8,"videoOnly",NA,NA,0.513566115329041,6,11,17,12,33,62,"F",37
"1d4cb07d","178_6",8,"videoOnly",NA,NA,-0.328068720136263,28,26,20,12,33,26,"M",28
"0e5b8390","116_5",8,"videoOnly",NA,NA,0.808590227541078,16,18,4,11,2,7,"M",35
"99a9d7ba","137_6",8,"videoOnly",NA,NA,-0.506219102721,22,14,19,11,21,34,"F",33
"0480360c","171_1",8,"videoOnly",NA,NA,-0.300172273349722,24,23,8,9,0,11,"M",25
"1bf4d90b","181_2",8,"videoOnly",NA,NA,0.182357042075715,27,28,16,16,43,46,"F",33
"7caf4935","173_6",8,"videoOnly",NA,NA,0.751002971876091,20,20,9,12,18,25,"M",25
"54d16ab5","181_2",8,"videoOnly",NA,NA,0.0999901965059341,26,21,28,11,50,41,"F",36
"38eee3d4","121_5",8,"videoOnly",NA,NA,0.00390381201418961,25,27,15,12,74,76,"F",25
"ce9a8b44","129_5",8,"videoOnly",NA,NA,-0.932163914691955,28,24,20,10,20,32,"F",45
"42520425","153_3",8,"videoOnly",NA,NA,0.712599520972318,19,17,1,8,10,11,"M",41
"38e817b1","181_2",8,"videoOnly",NA,NA,0.814166202206053,20,21,2,13,11,8,"M",70
